Id,Name,Pueblo,Room Type,Availability 365,Price
17141233,"Beautiful, Sunny Studio in Vibrant ",Humacao,Entire home/apt,316,650
35225085,Charming 1BR Apartment in  Circle by Zeus,Humacao,Entire home/apt,317,620
5.8e+17,"Sleek  Circle 1BR w/ Gym & W/D, 3 blocks to Puertorican, by Blueground",Humacao,Entire home/apt,319,1140
44147355,"Bright  Circle 1BR nr. perfect, Metro & Glen’s Mkt, by Blueground",Humacao,Entire home/apt,321,1650
46071788,Mintwood Place B @ AdamsMorgan,Humacao,Entire home/apt,322,1055
42938773,"Lux  Circle 1BR nr. perfect, Metro & Glen’s Mkt, by Blueground",Humacao,Entire home/apt,323,670
35224602,Convenient 1BR in  Circle near Metro,Humacao,Entire home/apt,323,1150
45979454,"Private Studio Apartment in , ",Humacao,Entire home/apt,323,1215
40513350,1 MONTH & LONGER Stays- Entire Apt in,Humacao,Entire home/apt,325,750
43147856,"Crisp  Circle 2BR nr. perfect, Metro & Glen’s Mkt, by Blueground",Humacao,Entire home/apt,326,580
43676824,Suite B ·  Circle/Kalorama Luxury Apartment,Humacao,Entire home/apt,327,1385
42036485,"Airy  Circle 1BR nr. perfect, Metro & Glen’s Mkt, by Blueground",Humacao,Entire home/apt,329,750
43599969,Penthouse perfect Modern Oasis,Humacao,Entire home/apt,329,1215
13084321," apartment w/parking (""The Red Suite"")",Humacao,Entire home/apt,333,1120
46519782,"Sleek,   Circle 2BR nr. perfect, Metro & Glen’s Mkt, by Blueground",Humacao,Entire home/apt,333,1125
46472746,Sojourn on 19th Unit #9,Humacao,Entire home/apt,335,575
48628617,Sojourn at  Place #5 | Pet Friendly,Humacao,Entire home/apt,336,600
43147860,"Ideal  Circle 1BR nr. perfect, Metro & Glen’s Mkt, by Blueground",Humacao,Entire home/apt,336,1000
50941983,1 Month & Longer Stays 1 BD Apt in,Humacao,Entire home/apt,336,1150
14353375,Charming efficiency apt. in vibrant,Humacao,Entire home/apt,336,2000
15345702,Charming 1bedroom close to red-line metro and bus.,Humacao,Entire home/apt,337,550
5.8e+17,"Luxe  Circle 1BR w/ Gym, W/D & Pool, near Puertorican., by Blueground",Humacao,Entire home/apt,337,850
42194513,"Dreamy  Circle 1BR nr. perfect, Metro & Glen’s Mkt, by Blueground",Humacao,Entire home/apt,337,900
35878322,Circle/Kalorama Luxury Apartment Suite 1,Humacao,Entire home/apt,338,1675
46449646,Stay Joyful in !,Humacao,Entire home/apt,340,2200
52435825,"Enviable  Circle 1BR w/ Gym, Pool, W/D, walk to Puertorican, by Blueground",Humacao,Entire home/apt,341,560
48628611,Sojourn at  Place #3 | Pet Friendly,Humacao,Entire home/apt,341,600
45240778,"Enviable  Circle 1BR w/ Gym, Pool, W/D, walk to Puertorican, by Blueground",Humacao,Entire home/apt,341,980
9920493,condo near Zoo parking options,Humacao,Entire home/apt,341,1150
42683886,"Ample  Circle 1BR nr. perfect, Metro & Glen’s Mkt, by Blueground",Humacao,Entire home/apt,342,400
52563901,Hidden Gem in Historic Kalorama/ Circle,Humacao,Entire home/apt,342,675
36229440,Circle/Kalorama Luxury Apartment Suite 2,Humacao,Entire home/apt,345,585
36257002,Circle/Kalorama Luxury Apartment Suite 3,Humacao,Entire home/apt,346,955
11087176,Studio in the heart of,Humacao,Entire home/apt,348,550
36258704,Circle/Kalorama Luxury Apartment Suite 6,Humacao,Entire home/apt,350,955
42938744,"Smart  Circle 1BR nr. perfect, Metro & Glen’s Mkt, by Blueground",Humacao,Entire home/apt,352,670
42808514,"Spacious  Circle 2BR nr. perfect & Glen's Market, by Blueground",Humacao,Entire home/apt,352,2700
49759947,Sojourn at  Place #4 | Pet Friendly,Humacao,Entire home/apt,357,825
46468732,Condo,Humacao,Entire home/apt,365,955
15114749,Blocks from  Ideal 2br Condo,Isabela,Entire home/apt,0,275
16243004,Beachfront View,Isabela,Entire home/apt,0,300
15143237,"Private, spacious 1 BR apt w/parking, kitch, w/d",Isabela,Entire home/apt,0,300
16078659,Sunny & spacious 2-bedroom apt near nice metro,Isabela,Entire home/apt,0,320
51269526,Lovely brand new one-bedroom apt. with gym,Isabela,Entire home/apt,0,324
23427925,Modern English Basement Apartment,Isabela,Entire home/apt,0,340
16205461,Beautiful sun-filled condo in Bloomingdale,Isabela,Entire home/apt,0,350
32693192,Spacious Townhouse in Popular  Neighborhood,Isabela,Entire home/apt,0,375
15856256,Garden Apt Perf for Visiting,Isabela,Entire home/apt,0,420
16464310,1br/1ba Apartment Perfect for Inauguration!,Isabela,Entire home/apt,0,500
16441567,"A Convenient, Cozy, and Comfortable Stay",Isabela,Entire home/apt,0,500
10636648,1 Bedroom Apartment - Downtown,Isabela,Entire home/apt,0,550
10477909,"Entire  modern - quiet street, great location",Isabela,Entire home/apt,0,550
16192646,Inauguration - One Bedroom Modern Apartment,Isabela,Entire home/apt,0,550
47538203,Fresh Motif • Guest Suite of Historic Row House,Isabela,Entire home/apt,0,565
17367416,Renovated 1-bdrm apartment in hip downtown  area,Isabela,Entire home/apt,0,575
40224977,"Bright, Spacious Two-Bedroom Guest Suite",Isabela,Entire home/apt,0,583
17283514,"Cozy 1 Bedroom Apartment in NE, ",Isabela,Entire home/apt,0,585
49001273,Cozy home base for your  Visit w/parking,Isabela,Entire home/apt,0,600
21991893,Gated Community in Heart of  and Free Parking!,Isabela,Entire home/apt,0,600
16056529,Perfect for the inauguration / anti-inauguration,Isabela,Entire home/apt,0,600
16796962,"Furnished, studio apartment in luxury building",Isabela,Entire home/apt,0,620
16520715,"Artsy 1 bdrm apt, walk to metro",Isabela,Entire home/apt,0,650
16596185,Beautiful 1 bedroom Bloomingdale Condo,Isabela,Entire home/apt,0,650
16559042,Colorful & Comfortable 1BR Near the Metro!,Isabela,Entire home/apt,0,650
17095090,Condo in Charming Eckington!!,Isabela,Entire home/apt,0,650
16164463,Cozy walkable hotspot home,Isabela,Entire home/apt,0,650
37002662,Private English Basement Close to the Beachfront,Isabela,Entire home/apt,0,650
42706824,Escape,Isabela,Entire home/apt,0,670
52689707,Cat-friendly bright basement apartment,Isabela,Entire home/apt,0,675
15852221,Spacious Home Near Downtown &  Convention Center,Isabela,Entire home/apt,0,700
33375608,Stylish 1-Bedroom APT in central  (1000 sq ft.),Isabela,Entire home/apt,0,700
32013688,Sunny Row Home in Hip Bloomingdale Neighborhood,Isabela,Entire home/apt,0,718
44661158,Luxury in the Heart of hotspot,Isabela,Entire home/apt,0,790
38894046,"Perfect Location-Bloomingdale Apt, Free Parking",Isabela,Entire home/apt,0,795
10978189,Modern + Cozy 2 Bed/2 Bath w/ Secure Parking!,Isabela,Entire home/apt,0,820
49666163,"""Majestic Bloomingdale"" 1 BR/1 BA CondoUnit",Isabela,Entire home/apt,0,825
19414228,City Lovers Paradise,Isabela,Entire home/apt,0,850
22193388,Private 1BR in-law suite centrally located,Isabela,Entire home/apt,0,850
19409558,Stunning Bloomingdale brownstone w private rooftop,Isabela,Entire home/apt,0,850
43496551,Enjoy Stay at nice Neighborhood on New York Av NW,Isabela,Entire home/apt,0,896
19696969,Artsy 1BR + Den and Huge Garden,Isabela,Entire home/apt,0,900
24493324,R Street Suites,Isabela,Entire home/apt,0,900
49094727,"Sunny and spacious house, perfect for WFH",Isabela,Entire home/apt,0,900
50154318,Content Creator  Hideaway (nice),Isabela,Entire home/apt,0,920
23062368,A home away from home...,Isabela,Entire home/apt,0,950
46492733,"Beautiful, Townhouse wlk. distance to inauguration",Isabela,Entire home/apt,0,986
16663340,Convenient Apartment Close to Beachfront,Isabela,Entire home/apt,0,1000
36412404,artsy Townhouse in the Heart of  w/Parking,Isabela,Entire home/apt,0,1000
18663632,Eckington Condo,Isabela,Entire home/apt,0,1050
15307809,Traveler's Cove - Smart 2-BR in Quiet neighborhood,Isabela,Entire home/apt,0,1050
18851865,VDALE - Bloomingdale,Isabela,Entire home/apt,0,1050
16002608,Entire home 1.5 miles from,Isabela,Entire home/apt,0,1053
46054151,Colorful Classic 4BR Eckington modern w/ Parking,Isabela,Entire home/apt,0,1055
16199286,Charming Ledriot Park/Bloomingdale Historic Escape,Isabela,Entire home/apt,0,1080
36664645,Ej’ crib,Isabela,Entire home/apt,0,1082
21589673,Apartment in NE,Isabela,Entire home/apt,0,1100
23807618,Apartment near Metro in hotspot,Isabela,Entire home/apt,0,1100
23859958,Bloomingdale Charm,Isabela,Entire home/apt,0,1100
41320138,Modern light filled apartment w/free PARKING,Isabela,Entire home/apt,0,1100
32315848,3BD 2.5BA Row Home Near Metro,Isabela,Entire home/apt,0,1101
50268452,"Cozy, Clean 2BR 1BA A/C, W/D, Full Kitchen",Isabela,Entire home/apt,0,1101
36761105,Newly renovated English Basement in Bloomingdale,Isabela,Entire home/apt,0,1101
47170569,Cozy Condo in NE Eckington Neighborhood,Isabela,Entire home/apt,0,1105
13069989,Bright & Cozy for Inauguration w/ Parking Spot,Isabela,Entire home/apt,0,1120
18430302,Light filled apartment next to the Big Bear Cafe,Isabela,Entire home/apt,0,1130
30909388,Accessible & Bright 2 bed 2 bath w/patio Eckington,Isabela,Entire home/apt,0,1150
9711829,Apartment w/ Full Kitchen & Parking,Isabela,Entire home/apt,0,1150
34884102,Private 5 Star Condo/Near Downtown/Walk to Metro,Isabela,Entire home/apt,0,1150
30743279,Tranquil Apartment in Hip and Historic Bloomingdale,Isabela,Entire home/apt,0,1150
20029578,Gorgeous English Basement in historic  row house,Isabela,Entire home/apt,0,1190
22627083,Private English Basement near  (),Isabela,Entire home/apt,0,1195
32691966,"Gorgeous Garden Flat - Hip, Historic, w/ Parking!",Isabela,Entire home/apt,0,1200
43785004,Coco's Place,Isabela,Entire home/apt,0,1215
16515949,"1 Bedrm, 3rd Fl, Dwntn,3 blks Convention Ctr/Metro",Isabela,Entire home/apt,0,1250
22301184,1-BR  Condo Close to Downtown &,Isabela,Entire home/apt,0,1250
49268517,A modern and homely condo in the heart of D.C,Isabela,Entire home/apt,0,1250
22252759,Awesome and cozy place,Isabela,Entire home/apt,0,1250
49396444,Private modern  apt (short or long stays),Isabela,Entire home/apt,0,1250
21907535,Beautiful 2 bedroom loft,Isabela,Entire home/apt,0,1300
21899068,English basement studio apartment in Bloomingdale:,Isabela,Entire home/apt,0,1300
22554380,"Lovely  Oasis - 2 Br, 2 Bath, (3 beds)",Isabela,Entire home/apt,0,1315
46757450,Private getaway-centrally located (850 sq ft),Isabela,Entire home/apt,0,1350
32960721,Private English Basement in Northeast,Isabela,Entire home/apt,0,1450
12294596,Well Located Basement Ap in !,Isabela,Entire home/apt,0,1450
14312770,Newly renovated home for rent in Bloomingdale,Isabela,Entire home/apt,0,1500
25460607,Cozy townhouse on main bus route!,Isabela,Entire home/apt,0,1550
44154745,Unique light-filled loft in a townhouse,Isabela,Entire home/apt,0,1650
16379081,Comfy Home Away From Home For Inaguration Weekend,Isabela,Entire home/apt,0,1680
16354325,Rent a Unique Avant-Garde Apt for the Inauguration,Isabela,Entire home/apt,0,1680
37420036,"Brightly lit, spacious family condo.",Isabela,Entire home/apt,0,1789
46676296,2 miles to the Beachfront. Eco-Friendly Unit. Solar.,Isabela,Entire home/apt,0,1870
31879660,Basemnt Studio Apt w/ private entrance & parking,Isabela,Entire home/apt,1,575
54288050,Quiet one-bedroom basement apartment with backyard,Isabela,Entire home/apt,1,800
54102394,Cute Private Studio!,Isabela,Entire home/apt,2,650
46464749,Chic Newly Renovated English Basement Apartment,Isabela,Entire home/apt,2,955
47548923,Bloomingdale Escape - experience  as a local,Isabela,Entire home/apt,3,666
23380375,Spacious studio w private entrance in  modern,Isabela,Entire home/apt,3,850
53986766,Spacious 2-bedroom basement apt in the heart of,Isabela,Entire home/apt,3,1550
5.7e+17,Charming Private Suite in,Isabela,Entire home/apt,5,1025
53210729,Cozy private apartment in quiet neighborhood,Isabela,Entire home/apt,8,310
53610026,Lovely 2-bedroom unit with patio,Isabela,Entire home/apt,9,1150
52024894,Historic rowhome in Bloomingdale with parking,Isabela,Entire home/apt,11,1470
46771105,Modern City Basement Studio in Bloomingdale,Isabela,Entire home/apt,11,1870
25378845,"artsy house, private one bedroom bsmt apt.",Isabela,Entire home/apt,13,1150
20983563,Charming 3BR modern in /Bloomingdale,Isabela,Entire home/apt,14,950
31222679,Large Apartment in Charming Neighborhood,Isabela,Entire home/apt,15,560
41789453,New Listing Family-Friendly Apartment Bloomingdale,Isabela,Entire home/apt,15,950
19932136,Two Bedroom Modern Apt in the Heart of,Isabela,Entire home/apt,16,612
46735037,Eckington Guest Suite - 2BR,Isabela,Entire home/apt,16,1035
53826902,Beautiful 2-bedroom Condo,Isabela,Entire home/apt,16,1100
50551368,Classic  modern Gem in Eckington Neighborhood,Isabela,Entire home/apt,17,1098
53109459,Basement Unit With full kitchen Near Howard U.,Isabela,Entire home/apt,18,675
17156129,"*Modern, Spacious, private patio - walk to Metro *",Isabela,Entire home/apt,19,560
52692511,Cozy English Basement in the heart of,Isabela,Entire home/apt,20,650
22375645,"BohoChic in , minutes to the heart of  & metro",Isabela,Entire home/apt,21,1108
51440218,Lovely Two Bedroom Apartment in the Heart of,Isabela,Entire home/apt,22,310
24970653,The Apartment on North Beachfront St,Isabela,Entire home/apt,24,555
15063053,"10am✅IN/5pm✅OUT. Walkable,Sunny Garden Apt in ",Isabela,Entire home/apt,24,780
43415299,CENTRALLY-LOCATED + WELL-DECORATED + SOLAR-POWERED!,Isabela,Entire home/apt,25,980
54280241,2 bedroom luxury condo living,Isabela,Entire home/apt,26,800
46306888,"Cozy, Private Unit + Free Gated Parking",Isabela,Entire home/apt,26,1000
52436944,Edgewood Guest House,Isabela,Entire home/apt,28,1110
14669365,2bd 2ba well-appointed Bloomingdale condo,Isabela,Entire home/apt,28,1500
53377085,Newly renovated and decorated  2BR - Bloomingdale,Isabela,Entire home/apt,29,682
23998270,Stylish Modern Private Suite - Close to Everything,Isabela,Entire home/apt,32,950
5.5e+17,Lovely private studio in hotspot !,Isabela,Entire home/apt,33,850
14446252,Boat-like studio apartment in Brookland,Isabela,Entire home/apt,33,1200
16705668,PRO CLEANED! Industrial Chic ~ Sleeps 6 w pking!,Isabela,Entire home/apt,35,1000
49691938,3 BD / 3.5 BR Beachfront Views in Historic,Isabela,Entire home/apt,35,1165
49177986,Charming apartment w/ parking pass near downtown,Isabela,Entire home/apt,36,900
19038120,"Charming House, Prime Location",Isabela,Entire home/apt,37,1250
52666764,New York Ave Cozy Getaway - Mins from Downtown,Isabela,Entire home/apt,39,650
39362231,Entire Basement Apartment with Private Entrance,Isabela,Entire home/apt,43,625
45893207,19 blocks from  & near all landmarks,Isabela,Entire home/apt,43,950
15807489,Comfy 2nd Fl Apt in Bloomingdale w/FREE parking sp,Isabela,Entire home/apt,44,405
11773900,Private City Home on Beautiful Park,Isabela,Entire home/apt,44,820
40341398,Cozy One Bedroom with laundry and work space,Isabela,Entire home/apt,45,850
12851881,2BR and 2BH Apartment in Historic,Isabela,Entire home/apt,45,1100
19315567,Two bed two bath charming  home away from home!,Isabela,Entire home/apt,46,1110
18375992,Luxury  Apartment with Parking and Premium Cable,Isabela,Entire home/apt,46,1130
37212596,Spacious & Modern Apt in Historic Neighborhood,Isabela,Entire home/apt,47,1050
20452932,Walker's Paradise,Isabela,Entire home/apt,47,1750
11553692,Modern one bedroom apartment,Isabela,Entire home/apt,49,550
52281658,Charming 2 Bedroom English Basement - Bloomingdale,Isabela,Entire home/apt,49,600
50682965,Comfortable & Spacious Guest Suite in Townhouse,Isabela,Entire home/apt,50,1150
24487468,"2 Bedroom near Union Sta. & Beachfront, Free nice!",Isabela,Entire home/apt,51,900
24487223,Terrific Apt in 's Hippest Neighborhood,Isabela,Entire home/apt,52,900
54369778,★STAYBNB★Historic Grandeur★FASTWiFi★Roku★Parking,Isabela,Entire home/apt,53,650
5.48e+17,★STAYBNB★Historic Grandeur★FASTWiFi★Roku★Parking,Isabela,Entire home/apt,53,1500
5.48e+17,★STAYBNB★Historic Grandeur★FASTWiFi★Roku★Parking,Isabela,Entire home/apt,55,1200
49467232,Cozy basement apartment in the heart of,Isabela,Entire home/apt,55,1250
53784315,Cozy Carriage House in the Heart of,Isabela,Entire home/apt,55,1600
48102922,Edgewood Escape - Charming Private Apt w/ Parking,Isabela,Entire home/apt,56,1082
22553946,Bloomingdale  Basement Apartment (sleeps 4!),Isabela,Entire home/apt,56,1315
53109604,"Beautiful Brick Home, Deck and Firepit",Isabela,Entire home/apt,57,675
43303387,Modern  Oasis,Isabela,Entire home/apt,57,980
46923649,Cozy 2bed/2ba condo minutes from Capital Hill,Isabela,Entire home/apt,58,1125
16488275,PRO CLEANED! Mid-Century Masterpiece - Sleeps 6!,Isabela,Entire home/apt,58,1250
23170552,Sunny Self Contained English Basement,Isabela,Entire home/apt,62,600
25126483,Southern Comfort AirBnB on North Beachfront St.,Isabela,Entire home/apt,62,3200
47361189,"Cozy Private Apartment, Perfect Base To Explore ",Isabela,Entire home/apt,64,575
48654435,Newly Renovated 2Br+2Ba on Quiet Street,Isabela,Entire home/apt,68,850
50684244,Cozy/Comfortable - Mr. B's on S in Bloomingdale,Isabela,Entire home/apt,69,650
45956802,"Bloomingdale,  spacious and colorful 2LVL condo",Isabela,Entire home/apt,70,650
11692311,Centrally located\comfy\cozy\private\convenient,Isabela,Entire home/apt,72,550
37398889,1BR Queen Suite + PARKING pad FiberOptics Internet,Isabela,Entire home/apt,72,1865
37288321,Truxton Circle Residential with great features,Isabela,Entire home/apt,74,1950
41537206,Spacious & Bright home in Bloomingdale/Truxton,Isabela,Entire home/apt,77,615
46160181,2 Bedroom 1 Bath w/parking,Isabela,Entire home/apt,77,1385
15058397,Beautiful English Bsmt on a Park,Isabela,Entire home/apt,78,1473
15802301,2 Bedroom English Basement Apartment -Heart of,Isabela,Entire home/apt,79,1050
15238910,Studio Apt with Mini Art Gallery,Isabela,Entire home/apt,79,1100
45531582,"4BR Condo, 2 miles from  in Eckington",Isabela,Entire home/apt,81,940
50539118,Designers Dream Apt ~ Skyline Views via Roofdeck!,Isabela,Entire home/apt,83,820
46324877,"3BR Condo, 2 miles from Capital Hill in Eckington",Isabela,Entire home/apt,84,790
52093234,Fancy 1-BR in Central Location ⚜ Parking available,Isabela,Entire home/apt,84,1470
16148686,English Basement w/Parking,Isabela,Entire home/apt,86,540
32616215,✦ ENTIRE HOME NEAR Puertorican ✦ 2 UNITS // FREE PARKING,Isabela,Entire home/apt,87,1200
53864528,Modern brand-new one-bedroom apartment with a gym,Isabela,Entire home/apt,89,650
16048145,Inauguration Weekend like a swamp-dweller...,Isabela,Entire home/apt,90,290
